"k","eps","mse"
4,0.222333291711791,0.661295355533804
4,0.222583104258623,0.661730707355257
4,0.222832916805455,0.662165634352591
4,0.223082729352287,0.66260031187362
4,0.223332541899119,0.663034608799577
4,0.223582354445951,0.663468510633336
4,0.223832166992783,0.663902165128785
4,0.224081979539615,0.664335407828641
4,0.224331792086447,0.664768289107765
4,0.224581604633279,0.665200925183699
4,0.224831417180111,0.665633114325607
4,0.225081229726943,0.666064979652663
4,0.225331042273775,0.666496601908768
4,0.225580854820607,0.666927738159638
4,0.225830667367439,0.667358592130806
4,0.226080479914271,0.667789202185859
4,0.226330292461103,0.668219289185876
4,0.226580105007936,0.668649136390941
4,0.226829917554768,0.669078694552986
4,0.2270797301016,0.669507777245416
4,0.227329542648432,0.669936622267752
4,0.227579355195264,0.670365129200588
4,0.227829167742096,0.670793212165283
4,0.228078980288928,0.67122105958184
4,0.22832879283576,0.671648515948021
4,0.228578605382592,0.672075603758405
4,0.228828417929424,0.672502458139699
4,0.229078230476256,0.672928864600533
4,0.229328043023088,0.673354961823587
4,0.22957785556992,0.673780827733683
4,0.229827668116752,0.674206184949234
4,0.230077480663584,0.674631296145485
4,0.230327293210416,0.675056128985528
4,0.230577105757248,0.675480486771075
4,0.23082691830408,0.675904616494583
4,0.231076730850912,0.676328401077101
4,0.231326543397744,0.676751779828821
4,0.231576355944576,0.677174932627166
4,0.231826168491408,0.677597669609109
4,0.23207598103824,0.678020073871026
4,0.232325793585072,0.678442254285297
4,0.232575606131905,0.678863944322366
4,0.232825418678737,0.679285378632007
4,0.233075231225569,0.67970654544214
4,0.233325043772401,0.680127234943442
4,0.233574856319233,0.680547703831823
4,0.233824668866065,0.680967824678299
4,0.234074481412897,0.681387551184629
4,0.234324293959729,0.681807059176244
4,0.234574106506561,0.68222613471165
4,0.234823919053393,0.682644902743923
4,0.235073731600225,0.683063454356732
4,0.235323544147057,0.683481485232406
4,0.235573356693889,0.683899299304999
4,0.235823169240721,0.684316808094671
4,0.236072981787553,0.684733885916448
4,0.236322794334385,0.685150750537182
4,0.236572606881217,0.685567215641793
4,0.236822419428049,0.685983346425295
4,0.237072231974881,0.686399266095426
4,0.237322044521713,0.686814688163198
4,0.237571857068545,0.687229876406082
4,0.237821669615377,0.687644777198126
4,0.238071482162209,0.688059235298196
4,0.238321294709041,0.688473485491536
4,0.238571107255874,0.688887344216733
4,0.238820919802706,0.689300866671678
4,0.239070732349538,0.689714183299954
4,0.23932054489637,0.690127000603405
4,0.239570357443202,0.690539591894089
4,0.239820169990034,0.69095188872819
4,0.240069982536866,0.691363755960731
4,0.240319795083698,0.691775420561408
4,0.24056960763053,0.692186676939074
4,0.240819420177362,0.692597619876823
4,0.241069232724194,0.693008356267093
4,0.241319045271026,0.693418578818331
4,0.241568857817858,0.693828601925285
4,0.24181867036469,0.694238298821624
4,0.242068482911522,0.69464760393168
4,0.242318295458354,0.695056711665195
4,0.242568108005186,0.695465369707711
4,0.242817920552018,0.695873761830303
4,0.24306773309885,0.696281900685558
4,0.243317545645682,0.69668957846863
4,0.243567358192514,0.697097062050815
4,0.243817170739346,0.697504163010068
4,0.244066983286178,0.697910934633084
4,0.24431679583301,0.698317514115245
4,0.244566608379843,0.698723577815483
4,0.244816420926675,0.699129447715174
4,0.245066233473507,0.699534993024383
4,0.245316046020339,0.699940154607971
4,0.245565858567171,0.70034512721438
4,0.245815671114003,0.70074963621771
4,0.246065483660835,0.701153902879069
4,0.246315296207667,0.701557893967237
4,0.246565108754499,0.701961455946852
4,0.246814921301331,0.702364832105655
4,0.247064733848163,0.702767787838271
4,0.247314546394995,0.703170461680724
4,0.247564358941827,0.703572899972638
4,0.247814171488659,0.703974872758981
4,0.248063984035491,0.704376662873551
4,0.248313796582323,0.70477806675743
4,0.248563609129155,0.705179158175611
4,0.248813421675987,0.705580045091843
4,0.249063234222819,0.705980439070802
4,0.249313046769651,0.706380653519683
4,0.249562859316483,0.706780506972583
4,0.249812671863315,0.707180026336278
4,0.250062484410147,0.707579363293179
4,0.250312296956979,0.707978188825774
4,0.250562109503812,0.708376837962621
4,0.250811922050644,0.708775142398083
4,0.251061734597476,0.709173100052168
4,0.251311547144308,0.709570883343811
4,0.25156135969114,0.709968155884201
4,0.251811172237972,0.71036525003772
4,0.252060984784804,0.71076200686507
4,0.252310797331636,0.711158413129458
4,0.252560609878468,0.71155464815357
4,0.2528104224253,0.711950374023053
4,0.253060234972132,0.712345923496952
4,0.253310047518964,0.712741134121295
4,0.253559860065796,0.713135999290875
4,0.253809672612628,0.713530694825732
4,0.25405948515946,0.713924876935801
4,0.254309297706292,0.714318892008727
4,0.254559110253124,0.714712557830951
4,0.254808922799956,0.715105892175537
4,0.255058735346788,0.7154990433743
4,0.25530854789362,0.715891698232249
4,0.255558360440452,0.716284189157734
4,0.255808172987284,0.716676311574507
4,0.256057985534116,0.717068125338779
4,0.256307798080949,0.71745973359671
4,0.256557610627781,0.71785087143836
4,0.256807423174613,0.718241848444767
4,0.257057235721445,0.71863242884854
4,0.257307048268277,0.719022732251988
4,0.257556860815109,0.719412798960132
4,0.257806673361941,0.719802429996097
4,0.258056485908773,0.720191903286562
4,0.258306298455605,0.720580943065566
4,0.258556111002437,0.720969746302439
4,0.258805923549269,0.72135827284762
4,0.259055736096101,0.721746407263251
4,0.259305548642933,0.722134387015632
4,0.259555361189765,0.72252188755388
4,0.259805173736597,0.722909200793127
4,0.260054986283429,0.723296188557952
4,0.260304798830261,0.723682836513287
4,0.260554611377093,0.724069311657843
4,0.260804423923925,0.724455295557392
4,0.261054236470757,0.724841128942611
4,0.261304049017589,0.725226579305467
4,0.261553861564421,0.725611750935172
4,0.261803674111253,0.725996689136284
4,0.262053486658085,0.726381200235463
4,0.262303299204918,0.726765563884847
4,0.26255311175175,0.727149478219902
4,0.262802924298582,0.727533183633221
4,0.263052736845414,0.727916586263652
4,0.263302549392246,0.72829963466275
4,0.263552361939078,0.728682525740616
4,0.26380217448591,0.729064918346238
4,0.264051987032742,0.729447167626938
4,0.264301799579574,0.729829036055231
4,0.264551612126406,0.730210631829044
4,0.264801424673238,0.730591989160016
4,0.26505123722007,0.730972932644535
4,0.265301049766902,0.731353735850856
4,0.265550862313734,0.731734071441336
4,0.265800674860566,0.732114224639114
4,0.266050487407398,0.732494049586111
4,0.26630029995423,0.732873553989782
4,0.266550112501062,0.733252868444262
4,0.266799925047894,0.733631725267157
4,0.267049737594726,0.734010445912553
4,0.267299550141558,0.734388739834275
4,0.26754936268839,0.734766815171738
4,0.267799175235222,0.735144599052907
4,0.268048987782054,0.735522030292605
4,0.268298800328887,0.735899304283562
4,0.268548612875719,0.736276092634552
4,0.268798425422551,0.736652748894781
4,0.269048237969383,0.737029003555717
4,0.269298050516215,0.737405019192156
4,0.269547863063047,0.737780764412968
4,0.269797675609879,0.738156140631504
4,0.270047488156711,0.738531376561911
4,0.270297300703543,0.738906114567319
4,0.270547113250375,0.739280724554705
4,0.270796925797207,0.739654942352828
4,0.271046738344039,0.740028916384057
4,0.271296550890871,0.740402625339988
4,0.271546363437703,0.740775964616658
4,0.271796175984535,0.741149164879491
4,0.272045988531367,0.741521870602085
4,0.272295801078199,0.741894452365357
4,0.272545613625031,0.742266635688646
4,0.272795426171863,0.742638586146846
4,0.273045238718695,0.743010261223377
4,0.273295051265527,0.743381581573804
4,0.273544863812359,0.743752748552045
4,0.273794676359191,0.744123439990882
4,0.274044488906023,0.744494011515018
4,0.274294301452856,0.744864162741458
4,0.274544113999688,0.745234107595022
4,0.27479392654652,0.74560375116764
4,0.275043739093352,0.745973070543621
4,0.275293551640184,0.746342206610259
4,0.275543364187016,0.746710901700529
4,0.275793176733848,0.747079480906603
4,0.27604298928068,0.747447602404189
4,0.276292801827512,0.747815559557566
4,0.276542614374344,0.748183173991766
4,0.276792426921176,0.748550510281117
4,0.277042239468008,0.748917617799152
4,0.27729205201484,0.749284334412029
4,0.277541864561672,0.74965093516096
4,0.277791677108504,0.750017033283794
4,0.278041489655336,0.750383020577339
4,0.278291302202168,0.750748608228631
4,0.278541114749,0.751113979255037
4,0.278790927295832,0.751479060577478
4,0.279040739842664,0.751843816519966
4,0.279290552389496,0.752208391659998
4,0.279540364936328,0.752572533700667
4,0.27979017748316,0.752936568910494
4,0.280039990029992,0.753300132124398
4,0.280289802576825,0.753663555647263
4,0.280539615123657,0.754026613117138
4,0.280789427670489,0.754389426131925
4,0.281039240217321,0.754751978003586
4,0.281289052764153,0.755114181688053
4,0.281538865310985,0.755476228107159
4,0.281788677857817,0.755837823637939
4,0.282038490404649,0.756199317352244
4,0.282288302951481,0.756560353302594
4,0.282538115498313,0.756921241067907
4,0.282787928045145,0.757281772001744
4,0.283037740591977,0.757642054991474
4,0.283287553138809,0.758002081053834
4,0.283537365685641,0.758361760440262
4,0.283787178232473,0.758721281776024
4,0.284036990779305,0.759080358730303
4,0.284286803326137,0.759439338859762
4,0.284536615872969,0.759797851176344
4,0.284786428419801,0.760156231068161
4,0.285036240966633,0.760514239091848
4,0.285286053513465,0.760872019913942
4,0.285535866060297,0.761229523788992
4,0.285785678607129,0.761586706708153
4,0.286035491153961,0.761943706578665
4,0.286285303700794,0.762300292760552
4,0.286535116247626,0.762656787086498
4,0.286784928794458,0.763012779379612
4,0.28703474134129,0.763368679152573
4,0.287284553888122,0.763724167872515
4,0.287534366434954,0.764079474254912
4,0.287784178981786,0.76443445954516
4,0.288033991528618,0.764789173698276
4,0.28828380407545,0.765143655702151
4,0.288533616622282,0.76549777878614
4,0.288783429169114,0.765851757646808
4,0.289033241715946,0.766205290820687
4,0.289283054262778,0.766558738099684
4,0.28953286680961,0.76691171110281
4,0.289782679356442,0.76726457064363
4,0.290032491903274,0.767617040932112
4,0.290282304450106,0.767969313890524
4,0.290532116996938,0.768321281606903
4,0.29078192954377,0.768672969137539
4,0.291031742090602,0.769024434424204
4,0.291281554637434,0.769375537680559
4,0.291531367184266,0.769726500679741
4,0.291781179731098,0.770077020814174
4,0.292030992277931,0.770427460981393
4,0.292280804824763,0.770777419831681
4,0.292530617371595,0.771127279036516
4,0.292780429918427,0.771476736025082
4,0.293030242465259,0.771826015416634
4,0.293280055012091,0.772174970685087
4,0.293529867558923,0.772523671411316
4,0.293779680105755,0.77287212510111
4,0.294029492652587,0.773220248308837
4,0.294279305199419,0.77356820056127
4,0.294529117746251,0.773915747396176
4,0.294778930293083,0.77426319835239
4,0.295028742839915,0.774610169959016
4,0.295278555386747,0.774957068495162
4,0.295528367933579,0.775303517281744
4,0.295778180480411,0.775649842734591
4,0.296027993027243,0.775995790647449
4,0.296277805574075,0.776341544158268
4,0.296527618120907,0.776686991337923
4,0.296777430667739,0.777032174046844
4,0.297027243214571,0.77737712063366
4,0.297277055761403,0.777721733679669
4,0.297526868308235,0.778066179813857
4,0.297776680855067,0.778410224334797
4,0.2980264934019,0.77875417015641
4,0.298276305948732,0.77909764728898
4,0.298526118495564,0.779441058201665
4,0.298775931042396,0.779784003817672
4,0.299025743589228,0.780126849472363
4,0.29927555613606,0.780469295195027
4,0.299525368682892,0.780811576725144
4,0.299775181229724,0.781153522693899
4,0.300024993776556,0.781495241231715
4,0.300274806323388,0.781836687585838
4,0.30052461887022,0.782177844262482
4,0.300774431417052,0.782518791141096
4,0.301024243963884,0.782859387086551
4,0.301274056510716,0.783199834628622
4,0.301523869057548,0.783539870971722
4,0.30177368160438,0.783879819316063
4,0.302023494151212,0.784219297184494
4,0.302273306698044,0.784558716625368
4,0.302523119244876,0.784897666990064
4,0.302772931791708,0.785236530069854
4,0.30302274433854,0.785574981652325
4,0.303272556885372,0.785913289495427
4,0.303522369432204,0.786251242433866
4,0.303772181979036,0.786588996163529
4,0.304021994525869,0.78692645059597
4,0.304271807072701,0.787263651334293
4,0.304521619619533,0.787600607398617
4,0.304771432166365,0.787937256266549
4,0.305021244713197,0.788273714100483
4,0.305271057260029,0.78860981221782
4,0.305520869806861,0.788945771958936
4,0.305770682353693,0.789281320444327
4,0.306020494900525,0.78961678223004
4,0.306270307447357,0.789951782200979
4,0.306520119994189,0.790286732454847
4,0.306769932541021,0.790621198741383
4,0.307019745087853,0.790955602575384
4,0.307269557634685,0.791289571317835
4,0.307519370181517,0.791623429846165
4,0.307769182728349,0.791956901181328
4,0.308018995275181,0.792290215517026
4,0.308268807822013,0.792623189581542
4,0.308518620368845,0.792955960836497
4,0.308768432915677,0.793288437766853
4,0.309018245462509,0.793620667051799
4,0.309268058009341,0.793952646984327
4,0.309517870556173,0.794284335408843
4,0.309767683103006,0.794615818479719
4,0.310017495649838,0.794946967152231
4,0.31026730819667,0.795277953497477
4,0.310517120743502,0.795608563525256
4,0.310766933290334,0.795939053280739
4,0.311016745837166,0.796269125769898
4,0.311266558383998,0.796599119071332
4,0.31151637093083,0.796928655126831
4,0.311766183477662,0.797258152035563
4,0.312015996024494,0.797587152835415
4,0.312265808571326,0.797916115381687
4,0.312515621118158,0.798244620133698
4,0.31276543366499,0.798573049419155
4,0.313015246211822,0.79890105825842
4,0.313265058758654,0.799228955383549
4,0.313514871305486,0.799556468445006
4,0.313764683852318,0.799883834509135
4,0.31401449639915,0.800210851927569
4,0.314264308945982,0.80053768802887
4,0.314514121492814,0.800864209938911
4,0.314763934039646,0.801190517174396
4,0.315013746586478,0.80151654371052
4,0.31526355913331,0.801842323176043
4,0.315513371680142,0.80216785447257
4,0.315763184226974,0.802493107262825
4,0.316012996773807,0.802818143453923
4,0.316262809320639,0.803142870662444
4,0.316512621867471,0.803467411882125
4,0.316762434414303,0.803791614601288
4,0.317012246961135,0.804115660983409
4,0.317262059507967,0.804439340304429
4,0.317511872054799,0.804762891982694
4,0.317761684601631,0.805086048995625
4,0.318011497148463,0.805409106103582
4,0.318261309695295,0.805731741897317
4,0.318511122242127,0.806054304568361
4,0.318760934788959,0.806376420230632
4,0.319010747335791,0.806698488598003
4,0.319260559882623,0.80702008521538
4,0.319510372429455,0.807341657910925
4,0.319760184976287,0.807662738070056
4,0.320009997523119,0.807983793757583
4,0.320259810069951,0.808304380011837
4,0.320509622616783,0.808624919774584
4,0.320759435163615,0.808945012256585
4,0.321009247710447,0.809265037176624
4,0.321259060257279,0.809584636018841
4,0.321508872804111,0.809904147177084
4,0.321758685350943,0.810223252511833
4,0.322008497897776,0.810542250988027
4,0.322258310444608,0.810860862947468
4,0.32250812299144,0.811179349820196
4,0.322757935538272,0.811497468536337
4,0.323007748085104,0.811815444883017
4,0.323257560631936,0.812133070487711
4,0.323507373178768,0.812450537384596
4,0.3237571857256,0.812767670009543
4,0.324006998272432,0.813084628531723
4,0.324256810819264,0.813401268308466
4,0.324506623366096,0.813717719529865
4,0.324756435912928,0.814033866589797
4,0.32500624845976,0.814349811583171
4,0.325256061006592,0.814665466057529
4,0.325505873553424,0.81498090589447
4,0.325755686100256,0.815296067914337
4,0.326005498647088,0.815611003665271
4,0.32625531119392,0.815925673361577
4,0.326505123740752,0.816240106095763
4,0.326754936287584,0.816554283599284
4,0.327004748834416,0.816868214384813
4,0.327254561381248,0.817181899826172
4,0.32750437392808,0.817495329729969
4,0.327754186474913,0.817808523239633
4,0.328003999021745,0.818121453327455
4,0.328253811568577,0.81843415503574
4,0.328503624115409,0.818746586372177
4,0.328753436662241,0.819058796409243
4,0.329003249209073,0.819370730057715
4,0.329253061755905,0.81968244855357
4,0.329502874302737,0.819993885576331
4,0.329752686849569,0.820305112660829
4,0.330002499396401,0.820616054118963
4,0.330252311943233,0.820926789921804
4,0.330502124490065,0.821237236875226
4,0.330751937036897,0.821547481525957
4,0.331001749583729,0.821857435033412
4,0.331251562130561,0.822167188661427
4,0.331501374677393,0.822476649780493
4,0.331751187224225,0.822785912515031
4,0.332000999771057,0.823094882302113
4,0.332250812317889,0.823403654272261
4,0.332500624864721,0.823712133782596
4,0.332750437411553,0.824020415117287
4,0.333000249958385,0.824328405404941
4,0.333250062505217,0.824636196232955
4,0.333499875052049,0.824943698350824
4,0.333749687598882,0.825250998800788
4,0.333999500145714,0.825558013800595
4,0.334249312692546,0.825864824000981
4,0.334499125239378,0.826171352933282
4,0.33474893778621,0.826477673012411
4,0.334998750333042,0.826783716926585
4,0.335248562879874,0.827089547012624
4,0.335498375426706,0.827395106956883
4,0.335748187973538,0.827700447177845
4,0.33599800052037,0.828005524199227
4,0.336247813067202,0.828310374682973
4,0.336497625614034,0.828614969827344
4,0.336747438160866,0.828919330701581
4,0.336997250707698,0.829223445013635
4,0.33724706325453,0.829527316405918
4,0.337496875801362,0.829830950929176
4,0.337746688348194,0.830134332966906
4,0.337996500895026,0.830437488743715
4,0.338246313441858,0.830740381554142
4,0.33849612598869,0.831043059625677
4,0.338745938535522,0.831345463335895
4,0.338995751082354,0.831647664742158
4,0.339245563629186,0.831949579479111
4,0.339495376176018,0.83225130525893
4,0.339745188722851,0.832552731149406
4,0.339995001269683,0.832853982340434
4,0.340244813816515,0.833154919511071
4,0.340494626363347,0.833455697149788
4,0.340744438910179,0.833756145727071
4,0.340994251457011,0.834056450848782
4,0.341244064003843,0.834356410959042
4,0.341493876550675,0.834656244597879
4,0.341743689097507,0.834955716367295
4,0.341993501644339,0.835255079556212
4,0.342243314191171,0.83555406311081
4,0.342493126738003,0.835852956881589
4,0.342742939284835,0.836151452347244
4,0.342992751831667,0.836449877730489
4,0.343242564378499,0.836747885232921
4,0.343492376925331,0.837045843258065
4,0.343742189472163,0.837343362922842
4,0.343992002018995,0.837640854618137
4,0.344241814565827,0.837937886570676
4,0.344491627112659,0.838234912963201
4,0.344741439659491,0.838531457328766
4,0.344991252206323,0.838828001694331
4,0.345241064753155,0.839124076348126
4,0.345490877299988,0.839420133251827
4,0.34574068984682,0.83971574477844
4,0.345990502393652,0.840011314345237
4,0.346240314940484,0.840306463768065
4,0.346490127487316,0.840601546122764
4,0.346739940034148,0.840896234464028
4,0.34698975258098,0.841190829731284
4,0.347239565127812,0.841485058012027
4,0.347489377674644,0.841779166316342
4,0.347739190221476,0.842072935556432
4,0.347989002768308,0.842366557022155
4,0.34823881531514,0.84265986824028
4,0.348488627861972,0.84295300299161
4,0.348738440408804,0.843245857205283
4,0.348988252955636,0.843538505366265
4,0.349238065502468,0.843830903591821
4,0.3494878780493,0.844123065286348
4,0.349737690596132,0.844415008538942
4,0.349987503142964,0.844706683890757
4,0.350237315689796,0.844998173184368
4,0.350487128236628,0.84528936231706
4,0.35073694078346,0.84558039866449
4,0.350986753330292,0.845871101701496
4,0.351236565877124,0.846161686114365
4,0.351486378423956,0.846451903178972
4,0.351736190970789,0.846742036667725
4,0.351986003517621,0.847031767883066
4,0.352235816064453,0.847321451456968
4,0.352485628611285,0.847610696946026
4,0.352735441158117,0.847899931613162
4,0.352985253704949,0.848188691498767
4,0.353235066251781,0.848477451384372
4,0.353484878798613,0.848765752670876
4,0.353734691345445,0.849054027075707
4,0.353984503892277,0.849341881590607
4,0.354234316439109,0.849629670637192
4,0.354484128985941,0.849917079384885
4,0.354733941532773,0.850204383195598
4,0.354983754079605,0.850491347179303
4,0.355233566626437,0.850778165876368
4,0.355483379173269,0.851064686098122
4,0.355733191720101,0.851351019803612
4,0.355983004266933,0.851637097264273
4,0.356232816813765,0.851922946100109
4,0.356482629360597,0.852208581799356
4,0.356732441907429,0.852493945887307
4,0.356982254454261,0.852779140823638
4,0.357232067001093,0.853064020285323
4,0.357481879547925,0.853348775456055
4,0.357731692094758,0.85363317041294
4,0.35798150464159,0.853917486814212
4,0.358231317188422,0.854201397387613
4,0.358481129735254,0.854485276014382
4,0.358730942282086,0.854768702325463
4,0.358980754828918,0.855052128636544
4,0.35923056737575,0.85533508634128
4,0.359480379922582,0.855618028511054
4,0.359730192469414,0.855900550548522
4,0.359980005016246,0.856183008697851
4,0.360229817563078,0.856465096059315
4,0.36047963010991,0.85674707030891
4,0.360729442656742,0.857028723984453
4,0.360979255203574,0.857310214454874
4,0.361229067750406,0.857591435433398
4,0.361478880297238,0.857872442245054
4,0.36172869284407,0.85815323151428
4,0.361978505390902,0.858433754787428
4,0.362228317937734,0.858714113333896
4,0.362478130484566,0.858994153188644
4,0.362727943031398,0.859274081997712
4,0.36297775557823,0.859553638554016
4,0.363227568125062,0.859833138609862
4,0.363477380671895,0.860112211987526
4,0.363727193218727,0.860391284273144
4,0.363977005765559,0.860669874591824
4,0.364226818312391,0.860948464910503
4,0.364476630859223,0.861226627468227
4,0.364726443406055,0.861504734847426
4,0.364976255952887,0.86178247171672
4,0.365226068499719,0.862060096275792
4,0.365475881046551,0.862337408435957
4,0.365725693593383,0.862614550294103
4,0.365975506140215,0.862891438723255
4,0.366225318687047,0.863168097999528
4,0.366475131233879,0.863444563674604
4,0.366724943780711,0.863720740487906
4,0.366974756327543,0.863996784384657
4,0.367224568874375,0.864272478853738
4,0.367474381421207,0.864548101946737
4,0.367724193968039,0.864823314190198
4,0.367974006514871,0.865098517452832
4,0.368223819061703,0.865373247589124
4,0.368473631608535,0.865647977725416
4,0.368723444155367,0.865922280141022
4,0.368973256702199,0.866196528288445
4,0.369223069249031,0.866470412935066
4,0.369472881795864,0.866744179211769
4,0.369722694342696,0.867017647059095
4,0.369972506889528,0.867290931583079
4,0.37022231943636,0.86756398359962
4,0.370472131983192,0.867836786488732
4,0.370721944530024,0.868109423641813
4,0.370971757076856,0.868381745013755
4,0.371221569623688,0.868653968269518
4,0.37147138217052,0.868925808241838
4,0.371721194717352,0.869197618565245
4,0.371971007264184,0.869468977255342
4,0.372220819811016,0.869740335945439
4,0.372470632357848,0.870011253135293
4,0.37272044490468,0.870282130660417
4,0.372970257451512,0.870552636961385
4,0.373220069998344,0.870823033438636
4,0.373469882545176,0.871093129811981
4,0.373719695092008,0.871363045358307
4,0.37396950763884,0.871632732764106
4,0.374219320185672,0.871902167496309
4,0.374469132732504,0.872171446893458
4,0.374718945279336,0.872440400928187
4,0.374968757826168,0.8727092732744
4,0.375218570373,0.872977746728155
4,0.375468382919833,0.873246212979961
4,0.375718195466665,0.873514205969094
4,0.375968008013497,0.873782198958227
4,0.376217820560329,0.87404977972255
4,0.376467633107161,0.874317292363262
4,0.376717445653993,0.874584469058739
4,0.376967258200825,0.874851501467082
4,0.377217070747657,0.875118275046544
4,0.377466883294489,0.875384827338419
4,0.377716695841321,0.875651198753513
4,0.377966508388153,0.875917271044675
4,0.378216320934985,0.876183241245864
4,0.378466133481817,0.876448833651917
4,0.378715946028649,0.876714403588482
4,0.378965758575481,0.876979516224878
4,0.379215571122313,0.877244628861275
4,0.379465383669145,0.877509319826964
4,0.379715196215977,0.87777395280901
4,0.379965008762809,0.878038245520243
4,0.380214821309641,0.878302398963095
4,0.380464633856473,0.878566294365453
4,0.380714446403305,0.878829968384117
4,0.380964258950137,0.879093467421999
4,0.38121407149697,0.879356662131334
4,0.381463884043802,0.879619765747955
4,0.381713696590634,0.879882481262669
4,0.381963509137466,0.88014519040006
4,0.382213321684298,0.880407426834713
4,0.38246313423113,0.880669663269366
4,0.382712946777962,0.880931499902726
4,0.382962759324794,0.88119325737173
4,0.383212571871626,0.881454701520636
4,0.383462384418458,0.881715980138251
4,0.38371219696529,0.881977032741036
4,0.383962009512122,0.882237832621378
4,0.384211822058954,0.882498494615191
4,0.384461634605786,0.882758815872223
4,0.384711447152618,0.88301908819303
4,0.38496125969945,0.883278930940568
4,0.385211072246282,0.883538773688107
4,0.385460884793114,0.883798178874866
4,0.385710697339946,0.884057543226578
4,0.385960509886778,0.884316560722233
4,0.38621032243361,0.884575446791638
4,0.386460134980442,0.884834077528457
4,0.386709947527274,0.885092485428925
4,0.386959760074106,0.885350730337993
4,0.387209572620938,0.885608660182746
4,0.387459385167771,0.885866520193964
4,0.387709197714603,0.886123972096076
4,0.387959010261435,0.886381423998188
4,0.388208822808267,0.886638422210558
4,0.388458635355099,0.886895396282955
4,0.388708447901931,0.887152011566505
4,0.388958260448763,0.887408507921963
4,0.389208072995595,0.887664741202898
4,0.389457885542427,0.887920759954046
4,0.389707698089259,0.888176612157387
4,0.389957510636091,0.888432153416705
4,0.390207323182923,0.888687625466289
4,0.390457135729755,0.888942689346111
4,0.390706948276587,0.889197753225933
4,0.390956760823419,0.889452368777103
4,0.391206573370251,0.889706955389614
4,0.391456385917083,0.88996119274319
4,0.391706198463915,0.890215302200425
4,0.391956011010747,0.890469162276549
4,0.392205823557579,0.890722794690398
4,0.392455636104411,0.890976278408028
4,0.392705448651243,0.891229433890232
4,0.392955261198075,0.891482542167144
4,0.393205073744907,0.891735220829296
4,0.39345488629174,0.891987899491448
4,0.393704698838572,0.892240156535628
4,0.393954511385404,0.892492358489173
4,0.394204323932236,0.892744242035935
4,0.394454136479068,0.892995967392172
4,0.3947039490259,0.893247478355596
4,0.394953761572732,0.893498727225675
4,0.395203574119564,0.893749866518659
4,0.395453386666396,0.894000639013583
4,0.395703199213228,0.894251407547842
4,0.39595301176006,0.894501703778465
4,0.396202824306892,0.894752000009089
4,0.396452636853724,0.895001922541563
4,0.396702449400556,0.895251742618595
4,0.396952261947388,0.895501296322788
4,0.39720207449422,0.895750640356788
4,0.397451887041052,0.89599982614072
4,0.397701699587884,0.896248694242102
4,0.397951512134716,0.896497513012612
4,0.398201324681548,0.896745905291642
4,0.39845113722838,0.896994297570673
4,0.398700949775212,0.897242274521184
4,0.398950762322044,0.897490191087982
4,0.399200574868877,0.897737802945175
4,0.399450387415709,0.897985243909711
4,0.399700199962541,0.898232491576731
4,0.399950012509373,0.898479457048831
4,0.400199825056205,0.898726341427642
4,0.400449637603037,0.898972831516985
4,0.400699450149869,0.899219321606327
4,0.400949262696701,0.899465368324484
4,0.401199075243533,0.8997113831406
4,0.401448887790365,0.899957068480316
4,0.401698700337197,0.900202608132588
4,0.401948512884029,0.900447932992135
4,0.402198325430861,0.900692997589802
4,0.402448137977693,0.900937962866271
4,0.402697950524525,0.901182552518424
4,0.402947763071357,0.901427142170576
4,0.403197575618189,0.901671273923307
4,0.403447388165021,0.901915388738889
4,0.403697200711853,0.902159162807979
4,0.403947013258685,0.902402802895788
4,0.404196825805517,0.902646220174638
4,0.404446638352349,0.902889385643325
4,0.404696450899181,0.903132447024156
4,0.404946263446013,0.903375137982225
4,0.405196075992846,0.903617828940295
4,0.405445888539678,0.903860060911887
4,0.40569570108651,0.904102277467697
4,0.405945513633342,0.904344155430381
4,0.406195326180174,0.904585897692144
4,0.406445138727006,0.904827422534451
4,0.406694951273838,0.905068690610233
4,0.40694476382067,0.905309863219515
4,0.407194576367502,0.905550657217235
4,0.407444388914334,0.905791451214955
4,0.407694201461166,0.906031798507096
4,0.407944014007998,0.906272118534527
4,0.40819382655483,0.906512115472434
4,0.408443639101662,0.906751961637204
4,0.408693451648494,0.906991609104543
4,0.408943264195326,0.907230981514133
4,0.409193076742158,0.90747028039339
4,0.40944288928899,0.907709179155135
4,0.409692701835822,0.907948077916881
4,0.409942514382654,0.908186555548706
4,0.410192326929486,0.908424980769796
4,0.410442139476318,0.908663111682015
4,0.41069195202315,0.908901063469495
4,0.410941764569982,0.909138848540909
4,0.411191577116815,0.909376327001676
4,0.411441389663647,0.909613767109907
4,0.411691202210479,0.909850772350714
4,0.411941014757311,0.910087777591521
4,0.412190827304143,0.910324400499659
4,0.412440639850975,0.910560932627112
4,0.412690452397807,0.910797212430236
4,0.412940264944639,0.911033271550798
4,0.413190077491471,0.911269209122848
4,0.413439890038303,0.911504795342833
4,0.413689702585135,0.911740381562819
4,0.413939515131967,0.911975504982151
4,0.414189327678799,0.912210618407731
4,0.414439140225631,0.912445401446359
4,0.414688952772463,0.912680042183559
4,0.414938765319295,0.912914485711742
4,0.415188577866127,0.913148653866442
4,0.415438390412959,0.913382758753261
4,0.415688202959791,0.913616454431196
4,0.415938015506623,0.913850150109131
4,0.416187828053455,0.914083444851315
